Province,City,"Plate Number",Price,Status
Sindh,Nawabshah,HDI-715,3723,Available
Sindh,Nawabshah,BFP-280,1426,Available
Sindh,"Mirpur Khas",NOU-855,2660,Available
Sindh,Hyderabad,GIC-607,2099,Available
Sindh,Sukkur,RUM-611,3980,Available
Sindh,Thatta,BWC-202,2121,Available
Sindh,Hyderabad,VFP-102,3165,Available
Sindh,Dadu,EBU-641,1999,Available
Sindh,"Mirpur Khas",DQX-721,3329,Available
Sindh,Thatta,GQD-548,2031,Available
Sindh,Nawabshah,CHF-224,2936,Available
Sindh,Karachi,PFL-106,3988,Available
Sindh,Sukkur,TJT-200,2709,Available
Sindh,Dadu,EKP-150,3575,Available
Sindh,"Mirpur Khas",KVJ-339,2934,Available
Sindh,Khairpur,IJQ-225,3868,Available
Sindh,Sukkur,CKL-846,2989,Available
Sindh,"Mirpur Khas",TTW-791,1530,Available
Sindh,"Mirpur Khas",PTJ-395,2406,Available
Sindh,Nawabshah,GGQ-708,3932,Available
Sindh,Larkana,JIV-186,3274,Available
Sindh,Karachi,RFT-266,3061,Available
Sindh,Hyderabad,ZMW-211,3163,Available
Sindh,"Mirpur Khas",UDM-882,3246,Available
Sindh,Khairpur,HKT-269,3249,Available
Sindh,"Mirpur Khas",RBW-753,2331,Available
Sindh,"Mirpur Khas",JQT-564,3670,Available
Sindh,Khairpur,MMA-705,2257,Available
Sindh,Dadu,WBK-300,2621,Available
Sindh,Nawabshah,WZE-490,1209,Available
Sindh,Thatta,URN-873,1679,Available
Sindh,Thatta,NXH-462,3480,Available
Sindh,Nawabshah,UHD-416,3516,Available
Sindh,Sukkur,WMK-728,3687,Available
Sindh,Dadu,NES-910,2877,Available
Sindh,Khairpur,HAL-461,2472,Available
Sindh,Dadu,ANC-703,3669,Available
Sindh,Dadu,RVO-519,2214,Available
Sindh,Khairpur,RGE-407,2597,Available
Sindh,Dadu,LRF-821,3588,Available
Sindh,Karachi,FGM-145,2220,Available
Sindh,Karachi,YVU-825,2828,Available
Sindh,"Mirpur Khas",VWE-358,3862,Available
Sindh,Nawabshah,MHI-273,3201,Available
Sindh,Karachi,IVM-828,3344,Available
Sindh,Hyderabad,XGD-563,1886,Available
Sindh,Khairpur,WWO-277,3727,Available
Sindh,Sukkur,DRX-700,1406,Available
Sindh,Thatta,APJ-175,2937,Available
Sindh,"Mirpur Khas",VKG-727,3371,Available
Sindh,Karachi,AHO-827,1007,Available
Sindh,Karachi,QOQ-881,3501,Available
Sindh,Sukkur,LYP-982,3751,Available
Sindh,Nawabshah,UAX-369,1921,Available
Sindh,Karachi,YLP-262,3698,Available
Sindh,Dadu,JVC-835,2850,Available
Sindh,Khairpur,UZX-872,1431,Available
Sindh,Karachi,MFO-568,1010,Available
Sindh,Sukkur,BCE-256,2501,Available
Sindh,Thatta,PBN-205,2827,Available
Sindh,Thatta,MNM-135,1254,Available
Sindh,Nawabshah,FZK-609,1896,Available
Sindh,Khairpur,RGO-836,1947,Available
Sindh,Hyderabad,RLJ-700,1322,Available
Sindh,Nawabshah,BRL-450,2679,Available
Sindh,Karachi,ARS-686,3631,Available
Sindh,Karachi,RME-363,3094,Available
Sindh,Karachi,BGK-437,3985,Available
Sindh,Khairpur,FRL-842,1489,Available
Sindh,Hyderabad,IVP-624,3083,Available
Sindh,"Mirpur Khas",KUI-782,3198,Available
Sindh,Hyderabad,MPY-227,3601,Available
Sindh,Nawabshah,NYA-390,3228,Available
Sindh,Dadu,AIB-349,3608,Available
Sindh,Khairpur,ITB-950,1483,Available
Sindh,Hyderabad,KWJ-386,3889,Available
Sindh,Dadu,QZL-404,3047,Available
Sindh,"Mirpur Khas",XMQ-966,3290,Available
Sindh,Larkana,ORI-421,1932,Available
Sindh,Nawabshah,DPR-287,3882,Available
Sindh,Hyderabad,UHD-138,2886,Available
Sindh,Hyderabad,SVH-821,1593,Available
Sindh,Sukkur,HFJ-951,1189,Available
Sindh,Nawabshah,KUQ-638,3178,Available
Sindh,"Mirpur Khas",MVL-968,2819,Available
Sindh,Hyderabad,VYV-239,1500,Available
Sindh,Larkana,FVM-930,2124,Available
Sindh,Karachi,MUQ-228,3393,Available
Sindh,Larkana,YXB-636,1911,Available
Sindh,Karachi,ZHH-559,1853,Available
Sindh,Hyderabad,FZY-377,1076,Available
Sindh,Dadu,YKQ-845,2904,Available
Sindh,Dadu,FSQ-639,2145,Available
Sindh,Karachi,QUT-417,2536,Available
Sindh,Nawabshah,FRA-122,1438,Available
Sindh,Sukkur,QQV-163,1187,Available
Sindh,Dadu,FNO-404,3939,Available
Sindh,"Mirpur Khas",IYA-766,1964,Available
Sindh,Thatta,WFY-713,3635,Available
Sindh,"Mirpur Khas",CPN-943,2281,Available
Sindh,Khairpur,CNA-343,2015,Available
Sindh,"Mirpur Khas",JMS-567,2739,Available
Sindh,Khairpur,TRF-730,2833,Available
Sindh,Larkana,SRF-263,1312,Available
Sindh,Khairpur,XDG-925,1977,Available
Sindh,Nawabshah,ZJY-795,1316,Available
Sindh,Khairpur,DDC-496,2883,Available
Sindh,Larkana,REP-100,1206,Available
Sindh,Thatta,ZBH-636,1100,Available
Sindh,Dadu,MUJ-878,1106,Available
Sindh,Larkana,ODW-912,1527,Available
Sindh,Khairpur,HRS-577,2812,Available
Sindh,Thatta,IVD-251,3430,Available
Sindh,Larkana,QSS-741,2293,Available
Sindh,Hyderabad,VJJ-597,2873,Available
Sindh,Dadu,CZJ-785,3097,Available
Sindh,Karachi,FGQ-162,3047,Available
Sindh,Nawabshah,BUC-860,3653,Available
Sindh,Karachi,OUE-615,3488,Available
Sindh,Nawabshah,HFV-432,1908,Available
Sindh,Sukkur,YRG-129,2871,Available
Sindh,"Mirpur Khas",PRL-881,3170,Available
Sindh,Hyderabad,HHJ-299,3893,Available
Sindh,Hyderabad,OHQ-169,1525,Available
Sindh,Dadu,WXU-903,3277,Available
Sindh,Larkana,FRK-603,2009,Available
Sindh,Thatta,WGX-898,3611,Available
Sindh,Karachi,HLO-478,3374,Available
Sindh,Khairpur,MTA-704,2218,Available
Sindh,Thatta,QOT-462,3029,Available
Sindh,Nawabshah,DOQ-256,3067,Available
Sindh,Khairpur,XZY-818,3550,Available
Sindh,Nawabshah,YIG-748,1634,Available
Sindh,Dadu,VZX-136,1451,Available
Sindh,Nawabshah,GNS-294,3563,Available
Sindh,Hyderabad,CAV-897,1351,Available
Sindh,Hyderabad,ONF-962,2265,Available
Sindh,Dadu,QEL-260,3631,Available
Sindh,Larkana,QDB-454,1052,Available
Sindh,Dadu,MKX-891,2156,Available
Sindh,Thatta,FBU-917,1599,Available
Sindh,Khairpur,NOS-846,2606,Available
Sindh,Nawabshah,HBV-834,3008,Available
Sindh,Thatta,OQO-569,3158,Available
Sindh,Karachi,MBE-183,3233,Available
Sindh,Khairpur,PIF-895,3283,Available
Sindh,Hyderabad,YBO-205,1993,Available
Sindh,Sukkur,QOE-176,2483,Available
Sindh,Thatta,GRP-977,1344,Available
Sindh,Thatta,OLB-387,2624,Available
Sindh,Thatta,WUH-188,3822,Available
Sindh,"Mirpur Khas",QOM-818,1200,Available
Sindh,Dadu,FAS-832,3539,Available
Sindh,Hyderabad,KWV-475,2193,Available
Sindh,Nawabshah,AQR-303,1569,Available
Sindh,Sukkur,VVE-180,1955,Available
Sindh,Larkana,JHU-962,1608,Available
Sindh,"Mirpur Khas",GNP-528,2170,Available
Sindh,Larkana,YCC-329,1918,Available
Sindh,Nawabshah,JCE-358,2423,Available
Sindh,"Mirpur Khas",AKS-643,1063,Available
Sindh,Karachi,MOE-879,1861,Available
Sindh,Nawabshah,ZQC-603,2226,Available
Sindh,Hyderabad,NPF-414,3912,Available
Sindh,Khairpur,NWS-266,1269,Available
Sindh,Nawabshah,HCJ-163,3389,Available
Sindh,Nawabshah,HML-564,2541,Available
Sindh,Sukkur,EED-136,2399,Available
Sindh,"Mirpur Khas",LDG-514,1381,Available
Sindh,Hyderabad,HRV-350,2535,Available
Sindh,"Mirpur Khas",AAB-764,2337,Available
Sindh,Sukkur,WOC-273,3613,Available
Sindh,Khairpur,OLA-932,2354,Available
Sindh,Khairpur,FZQ-413,1354,Available
Sindh,"Mirpur Khas",BLD-569,3568,Available
Sindh,Sukkur,HMX-830,3214,Available
Sindh,Larkana,LFH-531,2271,Available
Sindh,Khairpur,SYG-150,3579,Available
Sindh,Nawabshah,ULW-996,2277,Available
Sindh,Thatta,DHQ-262,1126,Available
Sindh,Karachi,IET-139,3935,Available
Sindh,Thatta,XUE-655,2363,Available
Sindh,Thatta,AHW-622,1272,Available
Sindh,Hyderabad,GNA-759,1569,Available
Sindh,Sukkur,KER-599,2615,Available
Sindh,"Mirpur Khas",OXV-598,1771,Available
Sindh,Nawabshah,IBB-506,1475,Available
Sindh,Hyderabad,ING-706,3614,Available
Sindh,Sukkur,GDA-799,3156,Available
Sindh,Karachi,OZS-849,1063,Available
Sindh,Nawabshah,AXL-847,3125,Available
Sindh,Khairpur,VBW-856,1144,Available
Sindh,Thatta,FNF-512,1452,Available
Sindh,Dadu,MQI-451,3336,Available
Sindh,Dadu,GUC-692,2017,Available
Sindh,Hyderabad,CGI-285,3872,Available
Sindh,Hyderabad,RXQ-282,1885,Available
Sindh,Thatta,ZWF-579,3184,Available
Sindh,Thatta,EEG-192,1156,Available
Sindh,Karachi,MAK-848,2435,Available
Sindh,Karachi,QHM-679,3849,Available
Sindh,Khairpur,GTS-705,3061,Available
Sindh,Nawabshah,ZPK-346,3846,Available
Sindh,Dadu,CJP-359,1753,Available
Sindh,Khairpur,NGV-856,1996,Available
Sindh,Dadu,EGQ-618,1283,Available
Sindh,Karachi,SUC-845,2935,Available
Sindh,Dadu,THM-159,2661,Available
Sindh,Hyderabad,FJM-102,3852,Available
Sindh,Karachi,IAC-442,2540,Available
Sindh,"Mirpur Khas",ZID-955,1902,Available
Sindh,"Mirpur Khas",HDZ-735,1771,Available
Sindh,Larkana,SOP-327,3377,Available
Sindh,Khairpur,SZO-116,2034,Available
Sindh,Nawabshah,RWN-858,2094,Available
Sindh,Nawabshah,HDX-519,3453,Available
Sindh,Sukkur,FXJ-554,1683,Available
Sindh,Karachi,CQW-341,2894,Available
Sindh,Nawabshah,OIO-120,2233,Available
Sindh,Sukkur,IMA-751,3777,Available
Sindh,Karachi,WQX-884,1703,Available
Sindh,Karachi,WBR-533,3445,Available
Sindh,Sukkur,USM-612,1701,Available
Sindh,Nawabshah,KTO-451,3330,Available
Sindh,Khairpur,DJR-904,2908,Available
Sindh,Karachi,SHX-818,1426,Available
Sindh,Sukkur,KWC-462,1554,Available
Sindh,Hyderabad,LMC-564,1887,Available
Sindh,Karachi,XVQ-956,1677,Available
Sindh,"Mirpur Khas",MFP-397,2956,Available
Sindh,Khairpur,RYR-475,3656,Available
Sindh,Thatta,UJT-241,2036,Available
Sindh,Nawabshah,FGW-614,1287,Available
Sindh,"Mirpur Khas",XFR-243,1954,Available
Sindh,Karachi,QEL-988,2797,Available
Sindh,Thatta,PUK-674,3772,Available
Sindh,Thatta,YPX-602,3920,Available
Sindh,Larkana,UAF-254,3692,Available
Sindh,Larkana,VJE-683,3367,Available
Sindh,Dadu,SXN-891,3039,Available
Sindh,Khairpur,JTR-591,1681,Available
Sindh,Nawabshah,BEK-164,1708,Available
Sindh,Khairpur,EOM-796,2011,Available
Sindh,"Mirpur Khas",GJZ-174,2555,Available
Sindh,Karachi,MQJ-796,1030,Available
Sindh,Dadu,STI-524,2702,Available
Sindh,Nawabshah,AHK-536,1089,Available
Sindh,Nawabshah,ULC-152,2934,Available
Sindh,"Mirpur Khas",AKQ-790,2527,Available
Sindh,Dadu,XGE-822,1279,Available
Sindh,Karachi,QMN-881,1344,Available
Sindh,Karachi,RQX-542,2109,Available
Sindh,Sukkur,KBX-547,2352,Available
Sindh,"Mirpur Khas",ZKX-257,1507,Available
Sindh,"Mirpur Khas",URO-463,3633,Available
Sindh,Hyderabad,EEV-621,1784,Available
Sindh,Khairpur,LVZ-521,2680,Available
