Province,City,"Plate Number",Price,Status
Sindh,Hyderabad,IQE-256,2655,Available
Sindh,"Mirpur Khas",UPS-662,3580,Available
Sindh,"Mirpur Khas",HJB-305,2234,Available
Sindh,Hyderabad,GGR-297,2779,Available
Sindh,Hyderabad,JEP-154,2023,Available
Sindh,Hyderabad,DAN-116,1600,Available
Sindh,Sukkur,XJA-837,1988,Available
Sindh,Khairpur,GUZ-506,1361,Available
Sindh,Dadu,ZWZ-944,1750,Available
Sindh,Nawabshah,YGV-374,2424,Available
Sindh,"Mirpur Khas",SJG-685,2096,Available
Sindh,Karachi,FBU-492,1433,Available
Sindh,Dadu,SLS-597,2668,Available
Sindh,Larkana,KKR-441,1712,Available
Sindh,Nawabshah,MYR-194,1359,Available
Sindh,Khairpur,CAU-103,1121,Available
Sindh,"Mirpur Khas",JKL-741,2578,Available
Sindh,Hyderabad,EKL-513,2180,Available
Sindh,Karachi,RGJ-479,1341,Available
Sindh,Thatta,NZS-160,3440,Available
Sindh,"Mirpur Khas",MDT-357,3900,Available
Sindh,Sukkur,QEN-184,3581,Available
Sindh,Sukkur,UDK-419,1598,Available
Sindh,Larkana,PNW-942,3224,Available
Sindh,Dadu,OGI-281,3348,Available
Sindh,Thatta,ADP-640,2454,Available
Sindh,Larkana,CUZ-135,3091,Available
Sindh,Nawabshah,KGZ-454,3932,Available
Sindh,Karachi,IVV-242,3318,Available
Sindh,Sukkur,SQS-546,3473,Available
Sindh,Dadu,NOA-439,2540,Available
Sindh,Sukkur,NRV-168,3676,Available
Sindh,"Mirpur Khas",GDE-564,1974,Available
Sindh,Sukkur,ILO-231,1018,Available
Sindh,Karachi,CIH-137,3009,Available
Sindh,Karachi,NUW-874,2759,Available
Sindh,Karachi,QKQ-423,3100,Available
Sindh,Sukkur,UMG-293,2915,Available
Sindh,Larkana,IGS-462,3411,Available
Sindh,"Mirpur Khas",BWX-669,3068,Available
Sindh,Khairpur,BCO-780,2664,Available
Sindh,Sukkur,EIZ-354,2915,Available
Sindh,Dadu,VCK-831,2271,Available
Sindh,Larkana,KLO-651,1591,Available
Sindh,"Mirpur Khas",RNG-403,1615,Available
Sindh,Larkana,RBX-722,3034,Available
Sindh,Karachi,HYP-616,3790,Available
Sindh,Khairpur,BHQ-891,3116,Available
Sindh,Hyderabad,ANW-734,1046,Available
Sindh,Dadu,APL-441,2294,Available
Sindh,Hyderabad,JDP-491,3950,Available
Sindh,Hyderabad,DTH-760,1961,Available
Sindh,Khairpur,KDQ-653,3959,Available
Sindh,Thatta,MCY-376,3842,Available
Sindh,"Mirpur Khas",JJH-501,1738,Available
Sindh,"Mirpur Khas",PCD-107,3165,Available
Sindh,Karachi,GLQ-393,3623,Available
Sindh,Khairpur,SMQ-666,3792,Available
Sindh,Nawabshah,EKF-985,2089,Available
Sindh,Khairpur,FJK-877,1422,Available
Sindh,Karachi,KVO-387,3074,Available
Sindh,Karachi,QYI-307,2839,Available
Sindh,"Mirpur Khas",SGU-110,2215,Available
Sindh,Larkana,AOH-486,2618,Available
Sindh,Thatta,XCM-427,2294,Available
Sindh,Thatta,XED-500,2826,Available
Sindh,Nawabshah,BOR-882,3238,Available
Sindh,Thatta,PDX-115,2282,Available
Sindh,Hyderabad,JSF-284,1516,Available
Sindh,Dadu,GEV-866,1776,Available
Sindh,"Mirpur Khas",TWA-907,3390,Available
Sindh,Khairpur,TOZ-509,3396,Available
Sindh,Nawabshah,AQT-150,2045,Available
Sindh,Sukkur,HXQ-174,2671,Available
Sindh,Hyderabad,QNM-726,1447,Available
Sindh,Nawabshah,FOA-130,2915,Available
Sindh,Thatta,PEO-875,2534,Available
Sindh,"Mirpur Khas",IBZ-159,3498,Available
Sindh,Larkana,KZO-744,2865,Available
Sindh,Larkana,CPU-838,3491,Available
Sindh,Karachi,SPK-235,3432,Available
Sindh,Thatta,ZLU-256,3936,Available
Sindh,Larkana,YXO-354,1356,Available
Sindh,Nawabshah,MNG-745,3931,Available
Sindh,"Mirpur Khas",USL-961,2905,Available
Sindh,Sukkur,PLS-910,2042,Available
Sindh,Nawabshah,IPU-435,1605,Available
Sindh,Sukkur,CXF-326,1101,Available
Sindh,Nawabshah,TOF-828,2873,Available
Sindh,Thatta,ZRI-404,1372,Available
Sindh,Dadu,EFT-530,1146,Available
Sindh,Thatta,ZHR-247,2376,Available
Sindh,Sukkur,LHA-116,1279,Available
Sindh,Hyderabad,TAC-159,1598,Available
Sindh,Sukkur,RTA-922,2706,Available
Sindh,Karachi,CTL-667,2744,Available
Sindh,Thatta,QHH-831,1209,Available
Sindh,Sukkur,HQM-801,1287,Available
Sindh,Sukkur,RRX-281,3366,Available
Sindh,Larkana,LOH-987,2109,Available
Sindh,Karachi,AUG-549,2492,Available
Sindh,Hyderabad,QWC-391,3691,Available
Sindh,Khairpur,EEK-441,3927,Available
Sindh,Karachi,ANC-787,1790,Available
Sindh,Larkana,NZP-804,1138,Available
Sindh,Thatta,DGU-473,1085,Available
Sindh,Thatta,FTF-775,3966,Available
Sindh,Nawabshah,JQS-508,3960,Available
Sindh,Hyderabad,YUA-412,1901,Available
Sindh,"Mirpur Khas",KNI-132,1033,Available
Sindh,Thatta,AQC-422,1033,Available
Sindh,"Mirpur Khas",SDC-210,1974,Available
Sindh,Dadu,XQW-323,2831,Available
Sindh,Larkana,HCK-874,1965,Available
Sindh,"Mirpur Khas",XQR-578,2599,Available
Sindh,"Mirpur Khas",DNE-614,3770,Available
Sindh,Dadu,TSC-546,1269,Available
Sindh,Larkana,OGN-486,3683,Available
Sindh,Karachi,FVY-938,1528,Available
Sindh,Hyderabad,YOR-773,2734,Available
Sindh,Hyderabad,AUU-310,1464,Available
Sindh,Karachi,UJL-707,1553,Available
Sindh,Hyderabad,SOQ-594,1327,Available
Sindh,"Mirpur Khas",SDD-154,1943,Available
Sindh,Larkana,RWG-610,1352,Available
Sindh,Sukkur,VSD-456,2221,Available
Sindh,Karachi,LIW-379,1910,Available
Sindh,Nawabshah,SHM-184,3038,Available
Sindh,"Mirpur Khas",CDY-426,3441,Available
Sindh,Sukkur,UBD-338,1801,Available
Sindh,Dadu,DTU-594,2212,Available
Sindh,Larkana,JHI-569,1210,Available
Sindh,Larkana,TWU-773,1481,Available
Sindh,Thatta,RKS-884,1941,Available
Sindh,Hyderabad,FKD-810,1257,Available
Sindh,Sukkur,AIM-334,1019,Available
Sindh,"Mirpur Khas",DBV-678,2691,Available
Sindh,Sukkur,QWI-715,1161,Available
Sindh,Hyderabad,QQB-648,3624,Available
Sindh,Sukkur,TGR-574,3078,Available
Sindh,Thatta,URC-620,1026,Available
Sindh,Karachi,AKB-425,1606,Available
Sindh,Khairpur,BOO-588,2661,Available
Sindh,Karachi,YIT-172,2407,Available
Sindh,"Mirpur Khas",TDG-210,1339,Available
Sindh,Khairpur,XQC-365,3081,Available
Sindh,Khairpur,LFO-157,2196,Available
Sindh,Dadu,HOE-613,3255,Available
Sindh,Larkana,LZZ-648,1201,Available
Sindh,Karachi,YDW-991,2576,Available
Sindh,Karachi,UBM-556,1609,Available
Sindh,Karachi,TOW-162,1962,Available
Sindh,Khairpur,ONA-149,2359,Available
Sindh,Karachi,VDL-660,1440,Available
Sindh,"Mirpur Khas",HOJ-693,1603,Available
Sindh,Nawabshah,LPE-910,2616,Available
Sindh,Sukkur,CAQ-502,3735,Available
Sindh,Karachi,GZI-103,3181,Available
Sindh,Khairpur,ESK-742,1388,Available
Sindh,Larkana,BVC-778,2024,Available
Sindh,Hyderabad,USV-110,2503,Available
Sindh,Hyderabad,AUC-939,1763,Available
Sindh,Larkana,XPO-410,1567,Available
Sindh,Larkana,AHZ-957,1972,Available
Sindh,Hyderabad,RAF-451,3220,Available
Sindh,Karachi,KHB-967,3598,Available
Sindh,"Mirpur Khas",PMF-901,3987,Available
Sindh,Larkana,ZPE-451,2970,Available
Sindh,Dadu,UDG-960,1440,Available
Sindh,Hyderabad,FEX-308,2861,Available
Sindh,Nawabshah,BYM-309,3424,Available
Sindh,Nawabshah,WHZ-296,3662,Available
Sindh,Larkana,VZV-319,2055,Available
Sindh,Hyderabad,YMI-438,2236,Available
Sindh,Dadu,OML-547,2583,Available
Sindh,Sukkur,IKO-766,1932,Available
Sindh,Sukkur,UBB-580,3572,Available
Sindh,Nawabshah,MBY-741,2721,Available
Sindh,Nawabshah,SCH-994,2463,Available
Sindh,Dadu,FIE-974,2188,Available
Sindh,Nawabshah,QPR-138,2584,Available
