Province,City,"Plate Number",Price,Status
Sindh,Nawabshah,CAV-873,2957,Available
Sindh,Sukkur,SDK-945,1574,Available
Sindh,Sukkur,IUN-355,1973,Available
Sindh,Nawabshah,VBA-953,2912,Available
Sindh,Nawabshah,UDX-125,3284,Available
Sindh,Thatta,NUI-618,3152,Available
Sindh,Larkana,FOX-801,1320,Available
Sindh,"Mirpur Khas",VNY-275,1689,Available
Sindh,Khairpur,NOT-647,1307,Available
Sindh,Khairpur,MLZ-661,2750,Available
Sindh,Khairpur,LDF-140,3375,Available
Sindh,Nawabshah,OSR-977,2228,Available
Sindh,Hyderabad,YEL-141,1010,Available
Sindh,Hyderabad,CBP-648,1392,Available
Sindh,Sukkur,WLP-197,2954,Available
Sindh,Nawabshah,EBH-359,3827,Available
Sindh,Thatta,FEK-881,1860,Available
Sindh,"Mirpur Khas",RCW-521,2437,Available
Sindh,Thatta,ETK-491,1971,Available
Sindh,Karachi,ZIU-754,1874,Available
Sindh,Thatta,OIJ-175,3385,Available
Sindh,Dadu,ALL-611,1710,Available
Sindh,Nawabshah,RSP-687,3307,Available
Sindh,Khairpur,QAW-675,2800,Available
Sindh,Sukkur,PVJ-675,2842,Available
Sindh,Sukkur,VLA-550,2765,Available
Sindh,Karachi,WPX-748,3555,Available
Sindh,Sukkur,BJX-415,3870,Available
Sindh,"Mirpur Khas",MMP-933,2259,Available
Sindh,"Mirpur Khas",JIA-534,2057,Available
Sindh,Larkana,LMY-667,3174,Available
Sindh,Larkana,FUT-907,3824,Available
Sindh,Sukkur,SDL-537,2338,Available
Sindh,Hyderabad,MBZ-370,3191,Available
Sindh,Nawabshah,ZDQ-439,1922,Available
Sindh,Thatta,GEH-568,3866,Available
Sindh,Larkana,LFY-213,2307,Available
Sindh,Karachi,UQM-150,2249,Available
Sindh,Nawabshah,EEC-834,3143,Available
Sindh,Thatta,JWC-119,2095,Available
Sindh,Karachi,XUO-810,2968,Available
Sindh,Dadu,YWE-401,1782,Available
Sindh,Hyderabad,TBS-906,3909,Available
Sindh,Larkana,JOC-685,2750,Available
Sindh,Hyderabad,ZTG-869,1966,Available
Sindh,Sukkur,CYZ-439,2651,Available
Sindh,Larkana,AJF-257,2252,Available
Sindh,Larkana,FYD-114,3026,Available
Sindh,Khairpur,FYC-668,3183,Available
Sindh,Karachi,YDO-714,2121,Available
Sindh,Hyderabad,FEH-496,2640,Available
Sindh,Karachi,TNL-992,3838,Available
Sindh,Sukkur,PTL-261,1750,Available
Sindh,Karachi,GLV-377,1538,Available
Sindh,Khairpur,FPO-224,1286,Available
Sindh,Sukkur,IHJ-877,3380,Available
Sindh,Thatta,TOS-613,3016,Available
Sindh,Hyderabad,MVK-617,2359,Available
Sindh,Sukkur,HMB-784,1105,Available
Sindh,Dadu,IUZ-358,3501,Available
Sindh,Larkana,XNZ-927,2060,Available
Sindh,Khairpur,VBD-822,3534,Available
Sindh,Karachi,VCI-346,2659,Available
Sindh,Sukkur,IHG-836,3227,Available
Sindh,Dadu,UJK-544,2605,Available
Sindh,Larkana,AEM-136,1918,Available
Sindh,Dadu,GKY-560,1003,Available
Sindh,Khairpur,DPP-673,2511,Available
Sindh,Sukkur,SSU-427,1646,Available
Sindh,Larkana,IRV-156,2715,Available
Sindh,Nawabshah,OAH-569,1588,Available
Sindh,Thatta,LTK-636,2377,Available
Sindh,"Mirpur Khas",QZY-695,2212,Available
Sindh,Hyderabad,XLQ-921,3560,Available
Sindh,Khairpur,ORG-848,3340,Available
Sindh,Karachi,FXE-602,2711,Available
Sindh,Sukkur,PBL-641,3954,Available
Sindh,Hyderabad,VJJ-934,1473,Available
Sindh,Hyderabad,ZCE-314,3752,Available
Sindh,Nawabshah,XTL-942,3100,Available
Sindh,"Mirpur Khas",BXJ-655,3719,Available
Sindh,Nawabshah,DUF-708,1834,Available
Sindh,Sukkur,AIE-208,1183,Available
Sindh,Karachi,KYK-126,1740,Available
Sindh,Karachi,HRT-801,1699,Available
Sindh,Larkana,OXT-223,3360,Available
Sindh,Nawabshah,SOT-909,1493,Available
Sindh,Larkana,FXR-416,2538,Available
Sindh,"Mirpur Khas",GXQ-600,3182,Available
Sindh,Karachi,UKZ-889,1986,Available
Sindh,Dadu,XHE-120,3238,Available
Sindh,Dadu,RES-959,1403,Available
Sindh,Karachi,OAO-219,1987,Available
Sindh,Nawabshah,AVZ-605,3385,Available
