Province,City,"Plate Number",Price,Status
Sindh,"Mirpur Khas",SRL-236,2303,Available
Sindh,Sukkur,CIC-513,2628,Available
Sindh,Khairpur,RAK-359,2465,Available
Sindh,Hyderabad,PJC-214,1717,Available
Sindh,Sukkur,NUU-119,2391,Available
Sindh,"Mirpur Khas",CER-399,2551,Available
Sindh,Karachi,RYK-545,3398,Available
Sindh,Nawabshah,ZUH-884,3394,Available
Sindh,Larkana,KGU-175,3822,Available
Sindh,Karachi,FRW-701,2170,Available
Sindh,"Mirpur Khas",DQM-685,2256,Available
Sindh,Sukkur,VBL-433,2399,Available
Sindh,Hyderabad,OZS-981,1158,Available
Sindh,Larkana,QHC-810,2182,Available
Sindh,Dadu,CGZ-926,1497,Available
Sindh,Hyderabad,VMY-715,1951,Available
Sindh,"Mirpur Khas",BRL-758,1006,Available
Sindh,Larkana,CAR-121,2263,Available
Sindh,Hyderabad,GBN-704,2615,Available
Sindh,Hyderabad,GTF-625,1759,Available
Sindh,Larkana,GOD-710,2994,Available
Sindh,Karachi,WFL-113,2317,Available
Sindh,Larkana,CUA-308,3593,Available
Sindh,Hyderabad,UDT-929,3686,Available
Sindh,Hyderabad,PZT-947,1738,Available
Sindh,Thatta,YHE-457,2729,Available
Sindh,"Mirpur Khas",LZD-362,2446,Available
Sindh,Dadu,VVH-658,2837,Available
Sindh,Larkana,AGU-739,3864,Available
Sindh,Khairpur,KFO-639,3076,Available
Sindh,Thatta,ZDB-802,3060,Available
Sindh,Thatta,BRU-622,2685,Available
Sindh,Dadu,XFB-981,1427,Available
Sindh,Nawabshah,JSW-413,2488,Available
Sindh,Hyderabad,QJR-854,2301,Available
Sindh,Larkana,BPN-807,3848,Available
Sindh,Karachi,YIH-571,2735,Available
Sindh,Nawabshah,EFU-546,2543,Available
Sindh,Sukkur,GTV-105,1774,Available
Sindh,Karachi,TDH-817,1561,Available
Sindh,Larkana,UPO-719,2918,Available
Sindh,Karachi,SPO-887,3504,Available
Sindh,Karachi,HCF-619,2059,Available
Sindh,Nawabshah,AVS-505,3972,Available
Sindh,Thatta,ABZ-646,3162,Available
Sindh,Hyderabad,FFY-338,2623,Available
Sindh,Khairpur,IQQ-731,3391,Available
Sindh,Dadu,TDC-134,3065,Available
Sindh,Karachi,BHN-817,3147,Available
Sindh,"Mirpur Khas",QVY-835,1413,Available
Sindh,Larkana,GWZ-763,3206,Available
Sindh,Larkana,GLV-977,3921,Available
Sindh,Sukkur,PNO-842,3511,Available
Sindh,Khairpur,FMT-537,1490,Available
Sindh,Dadu,HTX-229,3274,Available
Sindh,Dadu,RHK-150,2373,Available
Sindh,Dadu,SBR-479,1048,Available
Sindh,Nawabshah,XLN-161,3103,Available
Sindh,Dadu,AND-839,1145,Available
Sindh,Sukkur,SZZ-155,3733,Available
Sindh,Larkana,QWD-391,3775,Available
Sindh,Sukkur,MRO-157,3961,Available
Sindh,"Mirpur Khas",TNC-712,3305,Available
Sindh,Nawabshah,YOY-257,3695,Available
Sindh,Khairpur,XUO-935,2443,Available
Sindh,Nawabshah,XYY-283,3282,Available
Sindh,Karachi,FUF-180,2060,Available
Sindh,Larkana,JIS-284,3981,Available
Sindh,Thatta,GWT-174,3523,Available
Sindh,Khairpur,XXN-984,3480,Available
Sindh,Dadu,JDS-752,3719,Available
Sindh,Hyderabad,DTG-309,1978,Available
Sindh,Karachi,RHP-107,3490,Available
Sindh,Larkana,ANY-938,3692,Available
Sindh,Nawabshah,UCS-919,1294,Available
Sindh,Larkana,UKL-420,1550,Available
Sindh,Thatta,NQR-851,2141,Available
Sindh,"Mirpur Khas",WLM-929,1509,Available
Sindh,Thatta,MWU-920,3505,Available
Sindh,Hyderabad,ONA-855,2423,Available
Sindh,Dadu,RVX-635,3593,Available
Sindh,Khairpur,DUP-390,1647,Available
Sindh,Khairpur,LIM-300,3896,Available
Sindh,Sukkur,ERU-536,1293,Available
Sindh,Nawabshah,UBQ-749,2869,Available
Sindh,"Mirpur Khas",TDF-502,2463,Available
Sindh,Hyderabad,NPM-254,3232,Available
Sindh,Karachi,GES-248,2784,Available
Sindh,Sukkur,CJG-761,3226,Available
Sindh,"Mirpur Khas",KXC-916,3238,Available
