Province,City,"Plate Number",Price,Status
Sindh,Nawabshah,VNT-843,2057,Available
Sindh,Larkana,FUD-275,1904,Available
Sindh,Nawabshah,FAO-292,2682,Available
Sindh,Karachi,TOC-665,1040,Available
Sindh,Sukkur,BMA-771,1564,Available
Sindh,Hyderabad,OMC-608,2636,Available
Sindh,Dadu,QWH-687,3446,Available
Sindh,Nawabshah,SWQ-579,3175,Available
Sindh,Sukkur,JQZ-538,2650,Available
Sindh,Nawabshah,GTR-465,3380,Available
Sindh,Hyderabad,IXU-523,1869,Available
Sindh,Karachi,YZM-772,2499,Available
Sindh,Hyderabad,XHW-730,2232,Available
Sindh,Karachi,OUO-732,2390,Available
Sindh,Thatta,CNE-578,2633,Available
Sindh,Karachi,EQF-273,1915,Available
Sindh,Dadu,RYL-544,1941,Available
Sindh,Larkana,LVC-556,2607,Available
Sindh,Hyderabad,BUS-479,1060,Available
Sindh,Khairpur,CLR-814,1380,Available
Sindh,Sukkur,RUH-600,3093,Available
Sindh,Sukkur,PMW-331,2038,Available
Sindh,Hyderabad,SIW-294,1901,Available
Sindh,Sukkur,OGG-763,2512,Available
Sindh,Hyderabad,TAW-156,2274,Available
Sindh,Dadu,TXY-569,3924,Available
Sindh,Khairpur,RWS-430,3318,Available
Sindh,Hyderabad,PWH-502,3530,Available
Sindh,Karachi,NTZ-355,3497,Available
Sindh,Thatta,LTZ-346,3496,Available
Sindh,Larkana,FAN-382,2656,Available
Sindh,Khairpur,ILU-595,2496,Available
Sindh,Thatta,OQW-214,3125,Available
Sindh,Thatta,RMM-426,1359,Available
Sindh,Karachi,IMG-544,2704,Available
Sindh,"Mirpur Khas",FHS-261,3487,Available
Sindh,Hyderabad,MOY-391,2105,Available
Sindh,Thatta,UBJ-996,3226,Available
Sindh,Dadu,ALC-446,2471,Available
Sindh,Hyderabad,GUQ-524,1781,Available
Sindh,Nawabshah,UVB-885,2452,Available
Sindh,"Mirpur Khas",GUY-720,2214,Available
Sindh,Dadu,FHB-254,1144,Available
Sindh,"Mirpur Khas",AFB-913,3985,Available
Sindh,Thatta,VCB-492,1060,Available
Sindh,Sukkur,HXV-690,1629,Available
Sindh,Karachi,TZB-200,3296,Available
