Province,City,"Plate Number",Price,Status
Sindh,Dadu,OOX-566,3290,Available
Sindh,Dadu,XUS-859,2049,Available
Sindh,Dadu,BVO-729,1919,Available
Sindh,Nawabshah,LFP-104,1595,Available
Sindh,Larkana,CMD-784,1883,Available
Sindh,Larkana,EPE-347,3949,Available
Sindh,Larkana,QSF-286,3611,Available
Sindh,Larkana,RNW-617,2827,Available
Sindh,Karachi,LNP-925,3574,Available
Sindh,"Mirpur Khas",AFF-449,2287,Available
Sindh,Hyderabad,EQA-692,3920,Available
Sindh,Sukkur,YBW-981,3311,Available
Sindh,"Mirpur Khas",CEW-925,3750,Available
Sindh,Larkana,TIW-425,1438,Available
Sindh,Thatta,KAT-385,1739,Available
Sindh,Karachi,ITS-996,3917,Available
Sindh,Dadu,HLR-190,3147,Available
Sindh,"Mirpur Khas",HTW-860,2506,Available
Sindh,Larkana,OJZ-864,2612,Available
Sindh,Nawabshah,PMO-290,1119,Available
Sindh,Karachi,WOO-318,1943,Available
Sindh,Nawabshah,DMO-515,3440,Available
Sindh,Dadu,OWS-406,3641,Available
Sindh,Karachi,AUA-638,3554,Available
Sindh,Dadu,DWX-259,3878,Available
Sindh,Karachi,KFB-152,2406,Available
Sindh,"Mirpur Khas",YXX-564,3805,Available
Sindh,Thatta,BMP-512,1489,Available
Sindh,Larkana,UQV-276,3396,Available
Sindh,Karachi,XBB-300,2330,Available
Sindh,Khairpur,JJS-850,3017,Available
Sindh,"Mirpur Khas",YGS-428,3885,Available
Sindh,Sukkur,UBU-673,2599,Available
Sindh,Khairpur,FWJ-743,1675,Available
Sindh,"Mirpur Khas",BXV-820,3728,Available
Sindh,Sukkur,NRC-308,1007,Available
Sindh,Sukkur,ZHQ-649,3289,Available
Sindh,Sukkur,OQJ-437,2194,Available
Sindh,Larkana,NGO-492,1419,Available
Sindh,Thatta,OIW-773,3047,Available
Sindh,"Mirpur Khas",QHK-373,1734,Available
Sindh,Khairpur,GFZ-656,2282,Available
Sindh,Hyderabad,ILY-459,3230,Available
Sindh,Sukkur,LKW-784,1502,Available
Sindh,Hyderabad,NJO-132,2105,Available
Sindh,Khairpur,VOA-186,2222,Available
Sindh,Thatta,BBA-252,2799,Available
Sindh,Thatta,SBU-487,3536,Available
Sindh,Larkana,BFW-211,2537,Available
Sindh,Hyderabad,XGQ-414,2799,Available
Sindh,Thatta,YZJ-504,1689,Available
Sindh,Hyderabad,ANS-450,2589,Available
Sindh,Thatta,ULW-119,3342,Available
Sindh,Sukkur,NIL-363,1133,Available
Sindh,Larkana,GRT-837,2468,Available
Sindh,Sukkur,VTO-246,3410,Available
Sindh,Khairpur,HBL-980,1493,Available
Sindh,Sukkur,JDS-614,2342,Available
Sindh,Sukkur,OJC-223,2220,Available
Sindh,Larkana,TNR-164,1921,Available
Sindh,Khairpur,EPF-215,1157,Available
Sindh,Karachi,UHN-368,2318,Available
Sindh,Nawabshah,ZRD-334,3779,Available
Sindh,Larkana,RUK-623,1326,Available
Sindh,Khairpur,AJO-902,1319,Available
Sindh,Nawabshah,MMM-534,3291,Available
Sindh,Hyderabad,OFY-922,2352,Available
Sindh,Larkana,TVY-659,3740,Available
Sindh,Sukkur,NVG-159,3394,Available
Sindh,Hyderabad,WPK-808,2453,Available
Sindh,Larkana,EUM-582,3003,Available
Sindh,Thatta,IVU-391,3322,Available
Sindh,Thatta,QKJ-251,3835,Available
Sindh,Sukkur,MFJ-676,3125,Available
Sindh,Sukkur,EIC-405,2005,Available
Sindh,Nawabshah,XKK-533,2817,Available
